persona_label,target_timestamp,membership_true,membership_pred,attack_score,binary_loss,continuous_loss
student,2024-02-12 00:15:00,1,1,0.101306334,0.09865825,0.0026480837
student,2024-02-12 00:30:00,1,1,0.3231411,0.32164174,0.0014993423
student,2024-02-12 00:45:00,1,1,0.45960408,0.45795327,0.0016508176
student,2024-02-12 01:00:00,1,1,0.14346844,0.14246835,0.0010000919
student,2024-02-12 01:15:00,1,1,0.018133707,0.017292194,0.0008415139
student,2024-02-12 01:30:00,1,1,0.02811188,0.01907806,0.0090338215
student,2024-02-12 01:45:00,1,1,0.023781821,0.019223006,0.004558815
student,2024-02-12 02:00:00,1,1,0.023928054,0.019498764,0.0044292896
student,2024-02-12 02:15:00,1,1,0.021435587,0.019783027,0.0016525585
student,2024-02-12 02:30:00,1,1,0.024398543,0.020325374,0.0040731686
student,2024-02-12 02:45:00,1,1,0.027928885,0.020898858,0.0070300265
student,2024-02-12 03:00:00,1,1,0.024214743,0.020530125,0.0036846183
student,2024-02-12 03:15:00,1,1,0.027679594,0.02165192,0.006027675
student,2024-02-12 03:30:00,1,1,0.030645229,0.022466721,0.008178509
student,2024-02-12 03:45:00,1,1,0.02481743,0.021681024,0.0031364064
student,2024-02-12 04:00:00,1,1,0.024006506,0.021507347,0.0024991587
student,2024-02-12 04:15:00,1,1,0.031770907,0.022564773,0.009206136
student,2024-02-12 04:30:00,1,1,0.024861008,0.021635612,0.0032253948
student,2024-02-12 04:45:00,1,1,0.023223806,0.021886097,0.0013377098
student,2024-02-12 05:00:00,1,1,0.027115073,0.022589397,0.004525676
student,2024-02-12 05:15:00,1,1,0.026292685,0.022435263,0.0038574226
student,2024-02-12 05:30:00,1,1,0.024176216,0.022780763,0.0013954533
student,2024-02-12 05:45:00,1,1,0.2744082,0.2597416,0.014666594
student,2024-02-12 06:00:00,1,1,0.024986902,0.021722216,0.003264686
student,2024-02-12 06:15:00,1,1,0.037310805,0.024666563,0.012644242
student,2024-02-12 06:30:00,1,1,0.032953173,0.024110913,0.008842259
student,2024-02-12 06:45:00,1,1,0.027637264,0.024502302,0.0031349624
student,2024-02-12 07:00:00,1,1,0.053967178,0.026660452,0.027306728
student,2024-02-12 07:15:00,1,1,0.037396207,0.025249876,0.01214633
student,2024-02-12 07:30:00,1,1,0.03723609,0.026124671,0.011111421
student,2024-02-12 07:45:00,1,1,0.050765976,0.03204881,0.018717164
student,2024-02-12 08:00:00,1,1,0.034554347,0.030709352,0.0038449948
student,2024-02-12 08:15:00,1,1,0.0681348,0.03425842,0.033876378
student,2024-02-12 08:30:00,1,1,0.052419234,0.050541174,0.00187806
student,2024-02-12 08:45:00,1,1,0.06573563,0.04547773,0.020257903
student,2024-02-12 09:00:00,1,1,0.059840463,0.04290512,0.016935343
student,2024-02-12 09:15:00,1,1,0.04468906,0.040318478,0.004370583
student,2024-02-12 09:30:00,1,1,0.48399088,0.4839369,5.396488e-05
student,2024-02-12 09:45:00,1,1,0.25050294,0.24779063,0.0027123063
student,2024-02-12 10:00:00,1,1,0.07404789,0.06984632,0.0042015794
student,2024-02-12 10:15:00,1,1,0.08189566,0.06973205,0.012163612
student,2024-02-12 10:30:00,1,1,0.074790865,0.033959974,0.040830888
student,2024-02-12 10:45:00,1,1,0.26387826,0.2555735,0.0083047515
student,2024-02-12 11:00:00,1,1,0.2428502,0.2351029,0.0077472907
student,2024-02-12 11:15:00,1,1,0.042513993,0.035846006,0.006667985
student,2024-02-12 11:30:00,1,1,0.03729221,0.030132297,0.007159911
student,2024-02-12 11:45:00,1,1,0.029923225,0.029247802,0.0006754226
student,2024-02-12 12:00:00,1,1,0.034357466,0.029463159,0.0048943073
student,2024-02-12 12:15:00,1,1,0.34511718,0.34338072,0.0017364547
student,2024-02-12 12:30:00,1,1,0.5268309,0.4653173,0.06151359
student,2024-02-12 12:45:00,1,1,0.19271697,0.1409438,0.05177318
student,2024-02-12 13:00:00,1,1,0.17603306,0.1333608,0.042672265
student,2024-02-12 13:15:00,1,1,0.14292249,0.13560863,0.0073138694
student,2024-02-12 13:30:00,1,1,0.14013708,0.1322682,0.007868874
student,2024-02-12 13:45:00,1,1,0.13686748,0.13144377,0.0054237093
student,2024-02-12 14:00:00,1,1,0.13551125,0.1298068,0.005704444
student,2024-02-12 14:15:00,1,1,0.13992326,0.12914787,0.010775392
student,2024-02-12 14:30:00,1,1,0.13569683,0.12937829,0.0063185426
student,2024-02-12 14:45:00,1,1,0.16177762,0.12974851,0.032029103
student,2024-02-12 15:00:00,1,1,0.14453328,0.12973616,0.014797118
student,2024-02-12 15:15:00,1,1,0.14354102,0.13087325,0.01266778
student,2024-02-12 15:30:00,1,1,0.3639009,0.35409462,0.009806263
student,2024-02-12 15:45:00,1,1,0.35580555,0.3375349,0.018270645
student,2024-02-12 16:00:00,1,1,0.08007575,0.07868622,0.0013895241
student,2024-02-12 16:15:00,1,1,0.068629235,0.053559136,0.015070096
student,2024-02-12 16:30:00,1,1,0.061934095,0.04854802,0.013386075
student,2024-02-12 16:45:00,1,1,0.051861063,0.046340603,0.005520458
student,2024-02-12 17:00:00,1,1,0.048899688,0.04509389,0.003805796
student,2024-02-12 17:15:00,1,1,0.18051755,0.17807704,0.0024405092
student,2024-02-12 17:30:00,1,1,0.058538422,0.041665275,0.016873145
student,2024-02-12 17:45:00,1,1,0.045404695,0.04287526,0.0025294356
student,2024-02-12 18:00:00,1,1,0.041318037,0.04104583,0.0002722088
student,2024-02-12 18:15:00,1,1,0.040723458,0.040265717,0.00045774234
student,2024-02-12 18:30:00,1,1,0.045978107,0.039443456,0.006534649
student,2024-02-12 18:45:00,1,1,0.6681791,0.6672862,0.0008929048
student,2024-02-12 19:00:00,1,1,0.4539222,0.43675616,0.017166033
student,2024-02-12 19:15:00,1,1,0.45667055,0.43449914,0.022171414
student,2024-02-12 19:30:00,1,1,0.080160566,0.06248745,0.017673118
student,2024-02-12 19:45:00,1,1,0.039257266,0.037496753,0.0017605143
student,2024-02-12 20:00:00,1,1,0.10231963,0.09732244,0.004997187
student,2024-02-12 20:15:00,1,1,0.0868925,0.085876636,0.0010158652
student,2024-02-12 20:30:00,1,1,0.08436804,0.08357799,0.0007900493
student,2024-02-12 20:45:00,1,1,0.0957576,0.08101899,0.014738615
student,2024-02-12 21:00:00,1,1,0.04344071,0.038622595,0.0048181163
student,2024-02-12 21:15:00,1,1,0.044383243,0.038631268,0.0057519744
student,2024-02-12 21:30:00,1,1,0.050326347,0.038015228,0.0123111205
student,2024-02-12 21:45:00,1,1,0.041695707,0.03869736,0.0029983493
student,2024-02-12 22:00:00,1,1,0.10381357,0.0806172,0.023196377
student,2024-02-12 22:15:00,1,1,0.13400757,0.1336029,0.0004046687
student,2024-02-12 22:30:00,1,1,0.12803073,0.1250192,0.0030115463
student,2024-02-12 22:45:00,1,1,0.14116555,0.122844614,0.018320933
student,2024-02-12 23:00:00,1,1,0.12589358,0.1232987,0.0025948826
student,2024-02-12 23:15:00,1,1,0.12341687,0.12050934,0.0029075332
student,2024-02-12 23:30:00,1,1,0.09738121,0.09273844,0.004642771
student,2024-02-12 23:45:00,1,1,0.097048,0.09603071,0.0010172836
student,2024-02-13 00:00:00,1,1,0.040004194,0.038670804,0.0013333886
student,2024-02-13 00:15:00,1,1,0.17556544,0.1744725,0.0010929458
student,2024-02-13 00:30:00,1,1,0.31298035,0.3118061,0.0011742319
student,2024-02-13 00:45:00,1,1,0.022507686,0.01932718,0.0031805064
student,2024-02-13 01:00:00,1,1,0.02643792,0.019463323,0.0069745965
student,2024-02-13 01:15:00,1,1,0.14837971,0.1368479,0.011531821
student,2024-02-13 01:30:00,1,1,0.14389794,0.13847901,0.0054189228
student,2024-02-13 01:45:00,1,1,0.14304714,0.1401176,0.002929536
student,2024-02-13 02:00:00,1,1,0.022680374,0.019919239,0.0027611346
student,2024-02-13 02:15:00,1,1,0.027921587,0.021878216,0.006043371
student,2024-02-13 02:30:00,1,1,0.02518396,0.021642799,0.003541163
student,2024-02-13 02:45:00,1,1,0.025519926,0.02136042,0.004159507
student,2024-02-13 03:00:00,1,1,0.02315105,0.021644076,0.0015069729
student,2024-02-13 03:15:00,1,1,0.029759346,0.022355093,0.0074042524
student,2024-02-13 03:30:00,1,1,0.024714235,0.022007892,0.0027063426
student,2024-02-13 03:45:00,1,1,0.024376055,0.022111423,0.0022646317
student,2024-02-13 04:00:00,1,1,0.025734209,0.023242153,0.002492055
student,2024-02-13 04:15:00,1,1,0.03264096,0.023599764,0.009041196
student,2024-02-13 04:30:00,1,1,0.025952483,0.02255441,0.003398072
student,2024-02-13 04:45:00,1,1,0.024235388,0.022751624,0.0014837642
student,2024-02-13 05:00:00,1,1,0.0329855,0.024159981,0.008825522
student,2024-02-13 05:15:00,1,1,0.024828805,0.02326516,0.0015636446
student,2024-02-13 05:30:00,1,1,0.024111355,0.023919351,0.00019200245
student,2024-02-13 05:45:00,1,1,0.031541366,0.02469998,0.006841387
student,2024-02-13 06:00:00,1,1,0.029862117,0.024254225,0.0056078914
student,2024-02-13 06:15:00,1,1,0.029092196,0.024412798,0.004679398
student,2024-02-13 06:30:00,1,1,0.0338177,0.024881808,0.008935895
student,2024-02-13 06:45:00,1,1,0.025829954,0.025004122,0.00082583184
student,2024-02-13 07:00:00,1,1,0.050664537,0.027319696,0.023344843
student,2024-02-13 07:15:00,1,1,0.042064816,0.025799267,0.01626555
student,2024-02-13 07:30:00,1,1,0.030847132,0.026258105,0.0045890263
student,2024-02-13 07:45:00,1,1,0.035009064,0.029239153,0.005769912
student,2024-02-13 08:00:00,1,1,0.036079668,0.03462546,0.0014542077
student,2024-02-13 08:15:00,1,1,0.09520028,0.06108426,0.03411602
student,2024-02-13 08:30:00,1,1,0.054067213,0.047600448,0.0064667664
student,2024-02-13 08:45:00,1,1,0.046407886,0.04514443,0.0012634561
student,2024-02-13 09:00:00,1,1,0.052090295,0.043542966,0.008547329
student,2024-02-13 09:15:00,1,1,0.07455264,0.04194916,0.032603484
student,2024-02-13 09:30:00,1,1,0.09081018,0.042163644,0.04864654
student,2024-02-13 09:45:00,1,1,0.04703778,0.04175539,0.0052823895
student,2024-02-13 10:00:00,1,1,0.33976063,0.33344904,0.0063115987
student,2024-02-13 10:15:00,1,1,0.18498325,0.18178913,0.0031941303
student,2024-02-13 10:30:00,1,1,0.25395134,0.249862,0.0040893373
student,2024-02-13 10:45:00,1,1,0.22584933,0.22560848,0.00024084712
student,2024-02-13 11:00:00,1,1,0.041046765,0.03656061,0.0044861543
student,2024-02-13 11:15:00,1,1,0.03900231,0.031874653,0.0071276575
student,2024-02-13 11:30:00,1,1,0.056815,0.030222509,0.026592491
student,2024-02-13 11:45:00,1,1,0.037001677,0.027943535,0.009058144
student,2024-02-13 12:00:00,1,1,0.06881611,0.02958595,0.039230157
student,2024-02-13 12:15:00,1,1,0.040724345,0.027190212,0.013534133
student,2024-02-13 12:30:00,1,1,0.03642901,0.02943436,0.0069946502
student,2024-02-13 12:45:00,1,1,0.03028276,0.028804537,0.0014782237
student,2024-02-13 13:00:00,1,1,0.041747846,0.029919527,0.011828318
student,2024-02-13 13:15:00,1,1,0.033610657,0.032359157,0.0012515001
student,2024-02-13 13:30:00,1,1,0.056137856,0.032709192,0.023428664
student,2024-02-13 13:45:00,1,1,0.03700185,0.035833996,0.0011678515
student,2024-02-13 14:00:00,1,1,0.09162019,0.07794992,0.013670277
student,2024-02-13 14:15:00,1,1,0.07731315,0.06123616,0.016076988
student,2024-02-13 14:30:00,1,1,0.4274811,0.4105334,0.016947726
student,2024-02-13 14:45:00,1,1,0.27429694,0.25454733,0.019749623
student,2024-02-13 15:00:00,1,1,0.078281194,0.062224917,0.016056277
student,2024-02-13 15:15:00,1,1,0.06149872,0.0606366,0.0008621228
student,2024-02-13 15:30:00,1,1,0.06514247,0.06292614,0.002216324
