persona_label,target_timestamp,membership_true,membership_pred,attack_score,binary_loss,continuous_loss
early_shift,2024-02-12 00:15:00,1,1,0.022197513,0.016387299,0.0058102147
early_shift,2024-02-12 00:30:00,1,1,0.025363162,0.0165095,0.008853663
early_shift,2024-02-12 00:45:00,1,1,0.028849773,0.017579157,0.011270615
early_shift,2024-02-12 01:00:00,1,1,0.019798944,0.016766079,0.0030328643
early_shift,2024-02-12 01:15:00,1,1,0.020249428,0.01729143,0.002957998
early_shift,2024-02-12 01:30:00,1,1,0.02458319,0.017766546,0.0068166447
early_shift,2024-02-12 01:45:00,1,1,0.02332711,0.018822512,0.004504598
early_shift,2024-02-12 02:00:00,1,1,0.021833371,0.018690301,0.003143071
early_shift,2024-02-12 02:15:00,1,1,0.020207895,0.0189679,0.0012399951
early_shift,2024-02-12 02:30:00,1,1,0.02065111,0.019945353,0.0007057555
early_shift,2024-02-12 02:45:00,1,1,0.023768272,0.020945191,0.0028230802
early_shift,2024-02-12 03:00:00,1,1,0.021456983,0.021126764,0.00033021858
early_shift,2024-02-12 03:15:00,1,1,0.024681592,0.022550724,0.0021308686
early_shift,2024-02-12 03:30:00,1,1,0.02770323,0.023379615,0.004323615
early_shift,2024-02-12 03:45:00,1,1,0.026451902,0.02557591,0.00087599264
early_shift,2024-02-12 04:00:00,1,1,0.029051669,0.026075551,0.002976118
early_shift,2024-02-12 04:15:00,1,1,0.03553924,0.028478287,0.007060952
early_shift,2024-02-12 04:30:00,1,1,0.029985208,0.027877323,0.0021078845
early_shift,2024-02-12 04:45:00,1,1,0.69657487,0.6908692,0.0057056304
early_shift,2024-02-12 05:00:00,1,1,0.80651575,0.8012485,0.0052672457
early_shift,2024-02-12 05:15:00,1,1,0.548499,0.5272416,0.021257421
early_shift,2024-02-12 05:30:00,1,1,0.080386505,0.06817896,0.012207545
early_shift,2024-02-12 05:45:00,1,1,0.082527235,0.075454965,0.007072266
early_shift,2024-02-12 06:00:00,1,1,0.10279629,0.072666965,0.030129323
early_shift,2024-02-12 06:15:00,1,1,0.08163188,0.0744307,0.007201182
early_shift,2024-02-12 06:30:00,1,1,0.08118266,0.07058006,0.010602602
early_shift,2024-02-12 06:45:00,1,1,0.08119697,0.06832238,0.012874591
early_shift,2024-02-12 07:00:00,1,1,0.09674491,0.065250665,0.03149424
early_shift,2024-02-12 07:15:00,1,1,0.08677905,0.065687545,0.021091504
early_shift,2024-02-12 07:30:00,1,1,0.094716996,0.0634016,0.03131539
early_shift,2024-02-12 07:45:00,1,1,0.08297803,0.062464487,0.020513544
