persona_label,target_timestamp,membership_true,membership_pred,attack_score,binary_loss,continuous_loss
night_shift,2024-02-12 00:15:00,1,1,0.010154249,0.010048915,0.000105334126
night_shift,2024-02-12 00:30:00,1,1,0.01370559,0.011942307,0.0017632823
night_shift,2024-02-12 00:45:00,1,1,0.028111957,0.012147961,0.015963996
night_shift,2024-02-12 01:00:00,1,1,0.013284406,0.012878146,0.0004062598
night_shift,2024-02-12 01:15:00,1,1,0.014118185,0.012886138,0.0012320476
night_shift,2024-02-12 01:30:00,1,1,0.021390243,0.013437279,0.007952964
night_shift,2024-02-12 01:45:00,1,1,0.014431401,0.014002734,0.00042866744
night_shift,2024-02-12 02:00:00,1,1,0.020784078,0.01425819,0.0065258876
night_shift,2024-02-12 02:15:00,1,1,0.023690939,0.015210003,0.008480935
night_shift,2024-02-12 02:30:00,1,1,0.017480982,0.016500086,0.0009808961
night_shift,2024-02-12 02:45:00,1,1,0.02217422,0.016736677,0.005437543
night_shift,2024-02-12 03:00:00,1,1,0.018738372,0.01772976,0.0010086135
night_shift,2024-02-12 03:15:00,1,1,0.018789425,0.01871413,7.52955e-05
night_shift,2024-02-12 03:30:00,1,1,0.022880524,0.019715475,0.0031650502
night_shift,2024-02-12 03:45:00,1,1,0.021862615,0.020914027,0.0009485879
night_shift,2024-02-12 04:00:00,1,1,0.022282261,0.022257946,2.4314751e-05
night_shift,2024-02-12 04:15:00,1,1,0.023568317,0.023384266,0.00018405159
night_shift,2024-02-12 04:30:00,1,1,0.028552102,0.024923861,0.0036282411
night_shift,2024-02-12 04:45:00,1,1,0.0281878,0.027281443,0.0009063584
night_shift,2024-02-12 05:00:00,1,1,0.03698275,0.028228465,0.008754284
night_shift,2024-02-12 05:15:00,1,1,0.034194425,0.03189896,0.0022954652
night_shift,2024-02-12 05:30:00,1,1,0.035957858,0.033908706,0.0020491525
night_shift,2024-02-12 05:45:00,1,1,0.041926585,0.035096668,0.0068299174
night_shift,2024-02-12 06:00:00,1,1,0.04870083,0.03640402,0.01229681
night_shift,2024-02-12 06:15:00,1,1,0.05257456,0.039410293,0.013164267
night_shift,2024-02-12 06:30:00,1,1,0.05685322,0.041386563,0.0154666575
night_shift,2024-02-12 06:45:00,1,1,0.06881625,0.044416916,0.024399335
night_shift,2024-02-12 07:00:00,1,1,0.08597079,0.04728533,0.038685456
night_shift,2024-02-12 07:15:00,1,1,0.49382392,0.45881563,0.03500828
