persona_label,target_timestamp,membership_true,membership_pred,attack_score,binary_loss,continuous_loss
commuter,2024-02-12 00:15:00,1,1,0.030656865,0.027722593,0.0029342722
commuter,2024-02-12 00:30:00,1,1,0.038898896,0.027997214,0.010901681
commuter,2024-02-12 00:45:00,1,1,0.034304403,0.029006625,0.0052977786
commuter,2024-02-12 01:00:00,1,1,0.030564386,0.028538497,0.0020258902
commuter,2024-02-12 01:15:00,1,1,0.030832564,0.028955694,0.0018768708
commuter,2024-02-12 01:30:00,1,1,0.038953308,0.029318515,0.009634794
commuter,2024-02-12 01:45:00,1,1,0.032510616,0.030361077,0.0021495377
commuter,2024-02-12 02:00:00,1,1,0.031907797,0.030210283,0.0016975129
commuter,2024-02-12 02:15:00,1,1,0.032248095,0.030381855,0.001866241
commuter,2024-02-12 02:30:00,1,1,0.033464786,0.0308896,0.0025751856
commuter,2024-02-12 02:45:00,1,1,0.033048082,0.03162451,0.0014235702
commuter,2024-02-12 03:00:00,1,1,0.03456551,0.031694513,0.0028709974
commuter,2024-02-12 03:15:00,1,1,0.034756355,0.03242186,0.0023344925
commuter,2024-02-12 03:30:00,1,1,0.043933798,0.032655172,0.011278626
commuter,2024-02-12 03:45:00,1,1,0.035668537,0.034123734,0.0015448024
commuter,2024-02-12 04:00:00,1,1,0.043441072,0.03407672,0.009364353
commuter,2024-02-12 04:15:00,1,1,0.039694864,0.035287004,0.004407861
commuter,2024-02-12 04:30:00,1,1,0.04144851,0.0345732,0.0068753106
commuter,2024-02-12 04:45:00,1,1,0.041068334,0.035818078,0.0052502565
commuter,2024-02-12 05:00:00,1,1,0.045862608,0.035536338,0.010326272
commuter,2024-02-12 05:15:00,1,1,0.044944588,0.03613705,0.008807539
commuter,2024-02-12 05:30:00,1,1,0.047615707,0.036628466,0.010987241
commuter,2024-02-12 05:45:00,1,1,0.045099836,0.038344987,0.006754849
commuter,2024-02-12 06:00:00,1,1,0.058793627,0.03915032,0.019643305
commuter,2024-02-12 06:15:00,1,1,0.07259476,0.03836726,0.0342275
commuter,2024-02-12 06:30:00,1,1,0.51503444,0.4914126,0.02362181
commuter,2024-02-12 06:45:00,1,1,0.29192945,0.2567593,0.035170157
commuter,2024-02-12 07:00:00,1,1,0.52696186,0.5198434,0.00711845
commuter,2024-02-12 07:15:00,1,1,0.49261466,0.49249935,0.00011529429
commuter,2024-02-12 07:30:00,1,1,0.070069015,0.069473594,0.00059542246
commuter,2024-02-12 07:45:00,1,1,0.08820272,0.07219293,0.01600979
commuter,2024-02-12 08:00:00,1,1,0.09882796,0.07201318,0.02681478
commuter,2024-02-12 08:15:00,1,1,0.1296337,0.09200475,0.037628938
commuter,2024-02-12 08:30:00,1,1,0.08448056,0.07864727,0.005833288
commuter,2024-02-12 08:45:00,1,1,0.078044206,0.07165544,0.006388765
commuter,2024-02-12 09:00:00,1,1,0.1207381,0.06799092,0.052747175
commuter,2024-02-12 09:15:00,1,1,0.06007093,0.056226954,0.0038439753
commuter,2024-02-12 09:30:00,1,1,0.14827305,0.05461423,0.09365883
commuter,2024-02-12 09:45:00,1,1,0.09545867,0.04323437,0.052224297
commuter,2024-02-12 10:00:00,1,1,0.04578386,0.036640037,0.009143821
commuter,2024-02-12 10:15:00,1,1,0.06936579,0.039669845,0.029695945
commuter,2024-02-12 10:30:00,1,1,0.15008323,0.035669427,0.1144138
commuter,2024-02-12 10:45:00,1,1,0.032872833,0.028406959,0.0044658743
commuter,2024-02-12 11:00:00,1,1,0.050352108,0.029677624,0.020674484
commuter,2024-02-12 11:15:00,1,1,0.05301986,0.02826864,0.024751218
commuter,2024-02-12 11:30:00,1,1,0.08545472,0.0269431,0.05851162
commuter,2024-02-12 11:45:00,1,1,0.031517584,0.024261504,0.007256081
commuter,2024-02-12 12:00:00,1,1,0.057437416,0.025633574,0.031803843
commuter,2024-02-12 12:15:00,1,1,0.032306977,0.024569191,0.007737784
commuter,2024-02-12 12:30:00,1,1,0.10262101,0.025987485,0.07663353
commuter,2024-02-12 12:45:00,1,1,0.042060472,0.023444,0.01861647
commuter,2024-02-12 13:00:00,1,1,0.040523186,0.028512849,0.012010336
commuter,2024-02-12 13:15:00,1,1,0.03465034,0.029445896,0.005204444
commuter,2024-02-12 13:30:00,1,1,0.063628875,0.033097,0.030531874
commuter,2024-02-12 13:45:00,1,1,0.0451107,0.032240495,0.012870203
commuter,2024-02-12 14:00:00,1,1,0.062078554,0.038705435,0.02337312
commuter,2024-02-12 14:15:00,1,1,0.05794988,0.038353298,0.01959658
commuter,2024-02-12 14:30:00,1,1,0.05623149,0.042277586,0.0139539065
commuter,2024-02-12 14:45:00,1,1,0.06614698,0.051544875,0.014602101
commuter,2024-02-12 15:00:00,1,1,0.089943506,0.0523366,0.037606906
commuter,2024-02-12 15:15:00,1,1,0.07244484,0.066944435,0.0055004023
commuter,2024-02-12 15:30:00,1,1,0.07872383,0.070377104,0.00834673
commuter,2024-02-12 15:45:00,1,1,0.13362396,0.08488721,0.048736747
commuter,2024-02-12 16:00:00,1,1,0.07659424,0.076012164,0.0005820734
commuter,2024-02-12 16:15:00,1,1,0.09669616,0.0778607,0.018835464
commuter,2024-02-12 16:30:00,1,1,0.11341138,0.08067481,0.032736573
commuter,2024-02-12 16:45:00,1,1,0.093114845,0.08323613,0.00987872
commuter,2024-02-12 17:00:00,1,1,0.09557297,0.084606506,0.010966462
commuter,2024-02-12 17:15:00,1,1,0.10073586,0.08620687,0.0145289935
commuter,2024-02-12 17:30:00,1,1,0.43310806,0.42999342,0.003114634
commuter,2024-02-12 17:45:00,1,1,0.47884485,0.46696,0.011884852
commuter,2024-02-12 18:00:00,1,1,0.17046526,0.16954924,0.00091602484
commuter,2024-02-12 18:15:00,1,1,0.16368875,0.15469666,0.008992093
commuter,2024-02-12 18:30:00,1,1,0.1689261,0.15355882,0.015367287
commuter,2024-02-12 18:45:00,1,1,0.49765608,0.4962315,0.0014245845
commuter,2024-02-12 19:00:00,1,1,0.48334697,0.4635656,0.01978138
commuter,2024-02-12 19:15:00,1,1,0.5699928,0.56457615,0.0054166256
commuter,2024-02-12 19:30:00,1,1,0.36875784,0.3584936,0.010264254
commuter,2024-02-12 19:45:00,1,1,0.34360185,0.34166002,0.0019418445
commuter,2024-02-12 20:00:00,1,1,0.57480496,0.5739998,0.00080511486
commuter,2024-02-12 20:15:00,1,1,0.4594523,0.4571883,0.0022639816
commuter,2024-02-12 20:30:00,1,1,0.2258801,0.20535952,0.020520588
commuter,2024-02-12 20:45:00,1,1,0.12574434,0.11358562,0.012158715
commuter,2024-02-12 21:00:00,1,1,0.12334204,0.11269877,0.010643263
commuter,2024-02-12 21:15:00,1,1,0.12652846,0.114236586,0.0122918775
commuter,2024-02-12 21:30:00,1,1,0.12547904,0.11578009,0.0096989535
commuter,2024-02-12 21:45:00,1,1,0.13964243,0.116672456,0.022969974
commuter,2024-02-12 22:00:00,1,1,0.6443146,0.6216506,0.022664009
commuter,2024-02-12 22:15:00,1,1,0.49767822,0.48960587,0.0080723325
commuter,2024-02-12 22:30:00,1,1,0.32047006,0.29802257,0.022447491
commuter,2024-02-12 22:45:00,1,1,0.32283252,0.30922008,0.013612458
commuter,2024-02-12 23:00:00,1,1,0.07754882,0.053145573,0.024403246
commuter,2024-02-12 23:15:00,1,1,0.06282808,0.055811618,0.0070164595
commuter,2024-02-12 23:30:00,1,1,0.057734385,0.054211434,0.0035229519
commuter,2024-02-12 23:45:00,1,1,0.05790489,0.054445665,0.0034592275
commuter,2024-02-13 00:00:00,1,1,0.06591876,0.054679837,0.011238925
commuter,2024-02-13 00:15:00,1,1,0.0349957,0.03002863,0.0049670716
commuter,2024-02-13 00:30:00,1,1,0.034836695,0.030342389,0.0044943043
commuter,2024-02-13 00:45:00,1,1,0.039450824,0.03125918,0.008191646
commuter,2024-02-13 01:00:00,1,1,0.03955075,0.031891815,0.007658936
commuter,2024-02-13 01:15:00,1,1,0.03397276,0.031426694,0.0025460634
commuter,2024-02-13 01:30:00,1,1,0.039077327,0.03187069,0.007206636
commuter,2024-02-13 01:45:00,1,1,0.036519527,0.033137113,0.0033824146
commuter,2024-02-13 02:00:00,1,1,0.03516266,0.032987915,0.0021747446
commuter,2024-02-13 02:15:00,1,1,0.034814123,0.033204105,0.0016100198
commuter,2024-02-13 02:30:00,1,1,0.034446605,0.0336501,0.0007965037
commuter,2024-02-13 02:45:00,1,1,0.035313755,0.034210257,0.0011034968
commuter,2024-02-13 03:00:00,1,1,0.03538395,0.034640606,0.00074334495
commuter,2024-02-13 03:15:00,1,1,0.036311742,0.03518288,0.001128862
commuter,2024-02-13 03:30:00,1,1,0.036901534,0.03596478,0.00093675434
commuter,2024-02-13 03:45:00,1,1,0.037242636,0.036139738,0.0011028965
commuter,2024-02-13 04:00:00,1,1,0.038103044,0.036689393,0.0014136508
commuter,2024-02-13 04:15:00,1,1,0.038899314,0.03724919,0.0016501254
commuter,2024-02-13 04:30:00,1,1,0.03974056,0.03792672,0.0018138401
commuter,2024-02-13 04:45:00,1,1,0.047757965,0.03859394,0.009164023
commuter,2024-02-13 05:00:00,1,1,0.047186483,0.04053508,0.0066514015
commuter,2024-02-13 05:15:00,1,1,0.044749632,0.039318126,0.005431508
commuter,2024-02-13 05:30:00,1,1,0.045969453,0.041043386,0.0049260673
commuter,2024-02-13 05:45:00,1,1,0.04891226,0.041169614,0.0077426485
commuter,2024-02-13 06:00:00,1,1,0.04944309,0.040958006,0.008485081
commuter,2024-02-13 06:15:00,1,1,0.055970445,0.041466907,0.01450354
commuter,2024-02-13 06:30:00,1,1,0.06105335,0.04420257,0.01685078
